,PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
971,923203110,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,32,4500,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Mitchell,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320,Typical,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,338,1204,GasA,Excellent,Y,SBrkr,1204,0,0,1204,1,0,2,0,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,1998.0,Fin,2,412,Typical,Typical,Paved,0,247,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.60819599999999,41.993128000000006,162000
972,923203190,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,4500,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Mitchell,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425,Typical,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,341,1224,GasA,Excellent,Y,SBrkr,1224,0,0,1224,1,0,2,0,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,1999.0,Fin,2,402,Typical,Typical,Paved,0,304,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.60821,41.992121999999995,165000
973,923225360,PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,21,1596,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,SLvl,Below_Average,Average,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,Typical,CBlock,Good,Typical,Gd,GLQ,3,Unf,0,0,462,GasA,Typical,Y,SBrkr,526,462,0,988,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,BuiltIn,1973.0,Unf,1,297,Typical,Typical,Paved,120,101,0,0,0,0,No_Pool,Good_Wood,None,0,11,2009,WD ,Normal,-93.604252,41.991786,91000
975,923226270,PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,21,1526,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,SFoyer,Below_Average,Very_Good,1970,2002,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,Good,CBlock,Good,Typical,Av,GLQ,3,Unf,0,115,630,GasA,Typical,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,Good,3,Typ,0,No_Fireplace,Attchd,1970.0,Unf,1,286,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,-93.60347900000001,41.992185,86000
977,923228110,PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,21,1477,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,TwnhsE,SFoyer,Below_Average,Below_Average,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,Typical,CBlock,Good,Typical,Av,GLQ,3,Unf,0,121,630,GasA,Typical,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,Typical,3,Typ,0,No_Fireplace,Attchd,1970.0,Unf,1,286,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2009,WD ,Normal,-93.603111,41.99217,80000
982,923275040,Split_Foyer,Residential_Low_Density,0,9101,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Average,Above_Average,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104,Typical,Good,PConc,Good,Typical,Av,GLQ,3,Unf,0,0,1097,GasA,Excellent,Y,SBrkr,1110,0,0,1110,1,0,1,0,1,1,Good,4,Typ,1,Typical,Attchd,1978.0,Fin,2,602,Typical,Typical,Paved,303,30,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.604928,41.988776,165500
983,923275140,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8780,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Average,1985,1985,Gable,CompShg,HdBoard,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,208,833,GasA,Excellent,Y,SBrkr,833,0,0,833,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2009,WD ,Normal,-93.60386700000001,41.988222,112000
984,923276260,Split_Foyer,Residential_Low_Density,70,7669,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Average,Above_Average,1992,1993,Gable,CompShg,HdBoard,Wd Shng,None,0,Typical,Typical,PConc,Good,Typical,Av,GLQ,3,LwQ,110,0,828,GasA,Typical,Y,SBrkr,883,0,0,883,1,0,1,0,2,1,Typical,5,Typ,1,Fair,Detchd,1998.0,Unf,2,698,Typical,Typical,Paved,100,32,0,0,0,0,No_Pool,Good_Privacy,None,0,6,2009,WD ,Normal,-93.602777,41.987659,149000
985,923400025,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,85,14115,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_and_Half_Fin,Average,Average,1993,1995,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,Wood,Good,Typical,No,GLQ,3,Unf,0,64,796,GasA,Excellent,Y,SBrkr,796,566,0,1362,1,0,1,1,1,1,Typical,5,Typ,0,No_Fireplace,Attchd,1993.0,Unf,2,480,Typical,Typical,Paved,40,30,0,320,0,0,No_Pool,Minimum_Privacy,Shed,700,10,2009,WD ,Normal,-93.609453,41.986502,143000
986,923400110,Two_Story_1946_and_Newer,Residential_Low_Density,62,10429,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,Two_Story,Average,Average,1992,1992,Gable,CompShg,HdBoard,Wd Shng,None,0,Typical,Typical,PConc,Good,Typical,No,ALQ,1,Unf,0,294,624,GasA,Typical,Y,SBrkr,624,663,0,1287,0,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,2001.0,Unf,2,440,Typical,Typical,Paved,150,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.606925,41.986509000000005,130000
989,526351030,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,11029,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Very_Good,1958,2002,Hip,CompShg,MetalSd,MetalSd,None,0,Excellent,Typical,CBlock,Good,Typical,No,ALQ,1,BLQ,411,245,1184,GasA,Excellent,Y,SBrkr,1414,0,0,1414,1,0,1,0,3,1,Typical,6,Min1,1,Typical,Attchd,1990.0,Unf,2,601,Typical,Typical,Paved,0,51,0,0,190,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,-93.6188286,42.052552500000004,176500
991,526354070,Two_Story_1946_and_Newer,Residential_Low_Density,85,11075,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Fair,Typical,Mn,ALQ,1,LwQ,276,176,952,GasA,Typical,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,Typical,9,Typ,2,Good,Attchd,1969.0,Unf,2,576,Typical,Typical,Paved,280,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.617424,42.049587,206900
992,527105050,Two_Story_1946_and_Newer,Residential_Low_Density,72,8702,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Typical,Typical,No,BLQ,2,Unf,0,220,926,GasA,Excellent,Y,SBrkr,926,678,0,1604,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,1997.0,Fin,2,470,Typical,Typical,Paved,0,36,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,-93.639062,42.05996,187500
993,527106050,Two_Story_1946_and_Newer,Residential_Low_Density,65,8139,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119,Typical,Typical,PConc,Good,Typical,No,ALQ,1,Unf,0,204,680,GasA,Good,Y,SBrkr,680,790,0,1470,0,0,2,1,3,1,Typical,7,Typ,1,Typical,BuiltIn,1995.0,Fin,2,420,Typical,Typical,Paved,192,49,0,0,0,0,No_Pool,No_Fence,None,0,10,2008,WD ,Normal,-93.637796,42.061231,165000
994,527106140,Two_Story_1946_and_Newer,Residential_Low_Density,59,9535,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,75,926,GasA,Excellent,Y,SBrkr,926,678,0,1604,0,0,2,1,3,1,Typical,7,Typ,0,No_Fireplace,Attchd,1998.0,Fin,2,472,Typical,Typical,Paved,100,82,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,-93.638775,42.060771,195500
995,527106150,Two_Story_1946_and_Newer,Residential_Low_Density,59,9042,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,115,943,GasA,Good,Y,SBrkr,943,695,0,1638,1,0,2,1,3,1,Typical,7,Typ,2,Typical,Attchd,1998.0,Fin,2,472,Typical,Typical,Paved,100,38,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.638778,42.060821999999995,192000
997,527107090,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,53,14137,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Average,Average,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,898,1348,GasA,Good,Y,SBrkr,1384,0,0,1384,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,1996.0,Unf,2,404,Typical,Typical,Paved,0,39,0,0,0,0,No_Pool,No_Fence,None,0,11,2008,WD ,Normal,-93.636718,42.060639,177900
998,527107210,Two_Story_1946_and_Newer,Residential_Low_Density,57,21872,Pave,No_Alley_Access,Moderately_Irregular,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,125,729,GasA,Excellent,Y,SBrkr,729,717,0,1446,0,1,2,1,3,1,Typical,6,Typ,1,Typical,Attchd,1996.0,Unf,2,406,Typical,Typical,Paved,264,22,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,-93.636948,42.0623,175000
999,527127140,One_Story_PUD_1946_and_Newer,Residential_Low_Density,41,4923,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,440,1593,GasA,Excellent,Y,SBrkr,1593,0,0,1593,1,0,1,1,0,1,Excellent,5,Typ,1,Good,Attchd,2001.0,Fin,2,682,Typical,Typical,Paved,0,120,0,0,224,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,-93.633876,42.062976,286000
1000,527131110,One_Story_PUD_1946_and_Newer,Residential_Low_Density,45,6264,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Stone_Brook,Norm,Norm,OneFam,One_Story,Very_Good,Average,1997,1997,Gable,CompShg,CemntBd,CmentBd,None,0,Good,Typical,PConc,Excellent,Typical,Mn,GLQ,3,Unf,0,1008,1664,GasA,Excellent,Y,SBrkr,1682,0,0,1682,1,0,1,1,1,1,Good,6,Min1,1,Typical,Attchd,1997.0,Fin,2,528,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.633781,42.061374,247900
1003,527161010,Two_Story_1946_and_Newer,Residential_Low_Density,100,10839,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,926,926,GasA,Excellent,Y,SBrkr,926,678,0,1604,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,1997.0,Fin,2,470,Typical,Typical,Paved,0,36,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.639151,42.059408000000005,181000
1004,527162180,Two_Story_1946_and_Newer,Residential_Low_Density,73,11184,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,932,932,GasA,Good,Y,SBrkr,932,701,0,1633,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,1998.0,Fin,2,460,Typical,Typical,Paved,0,39,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Family,-93.63900699999999,42.059364,183000
1005,527163100,Two_Story_1946_and_Newer,Residential_Low_Density,0,8000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,554,773,GasA,Good,Y,SBrkr,773,885,0,1658,1,0,2,1,3,1,Typical,8,Typ,1,Typical,Attchd,1995.0,Fin,2,431,Typical,Typical,Paved,224,84,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.637763,42.059411,188000
1006,527164120,Two_Story_1946_and_Newer,Residential_Low_Density,0,10832,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,1994,1996,Gable,CompShg,MetalSd,MetalSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,712,712,GasA,Excellent,Y,SBrkr,1086,809,0,1895,0,0,2,1,3,1,Good,7,Typ,1,Typical,Attchd,1994.0,Fin,2,409,Typical,Typical,Paved,143,46,0,0,0,0,No_Pool,No_Fence,Shed,500,10,2008,WD ,Normal,-93.636798,42.058445,194500
1007,527165010,Two_Story_1946_and_Newer,Residential_Low_Density,0,14067,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR3,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,194,Typical,Typical,PConc,Good,Typical,No,ALQ,1,Unf,0,332,836,GasA,Good,Y,SBrkr,851,858,0,1709,1,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,1991.0,Fin,2,416,Typical,Typical,Paved,0,40,0,0,0,0,No_Pool,Good_Privacy,None,0,9,2008,WD ,Normal,-93.637279,42.05701,185000
1008,527183030,One_Story_PUD_1946_and_Newer,Residential_Low_Density,40,4671,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,461,1228,GasA,Good,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,Good,5,Typ,1,Good,Attchd,1988.0,Fin,2,472,Typical,Typical,Paved,168,120,0,0,0,0,No_Pool,No_Fence,None,0,10,2008,WD ,Normal,-93.632013,42.059518,189000
1010,527208010,Two_Story_1946_and_Newer,Residential_Low_Density,101,13543,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,130,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,1152,1168,GasA,Excellent,Y,SBrkr,1168,1332,0,2500,0,0,3,1,5,1,Excellent,9,Typ,1,Good,BuiltIn,2005.0,Fin,3,683,Typical,Typical,Paved,192,32,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.628831,42.061394,355000
1011,527212050,Two_Story_1946_and_Newer,Residential_Low_Density,77,11198,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Excellent,Average,2005,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,245,Good,Typical,PConc,Good,Good,No,Unf,7,Unf,0,1122,1122,GasA,Excellent,Y,SBrkr,1134,1370,0,2504,0,0,2,1,4,1,Excellent,11,Typ,1,Good,BuiltIn,2005.0,Fin,3,656,Typical,Typical,Paved,144,39,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.628901,42.060559999999995,325000
1012,527214030,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,53,15401,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Stone_Brook,Norm,Norm,OneFam,One_Story,Excellent,Average,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,547,1884,GasA,Excellent,Y,SBrkr,1884,0,0,1884,1,0,2,0,2,1,Excellent,7,Typ,1,Good,Attchd,2004.0,Fin,3,670,Typical,Typical,Paved,214,76,0,0,0,0,No_Pool,No_Fence,None,0,9,2008,WD ,Normal,-93.627911,42.060241,387000
1013,527226020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,31220,Pave,No_Alley_Access,Slightly_Irregular,Bnk,NoSewr,FR2,Gtl,Gilbert,Feedr,Norm,OneFam,One_Story,Above_Average,Poor,1952,1952,Hip,CompShg,BrkFace,BrkFace,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1632,1632,GasA,Typical,Y,FuseA,1474,0,0,1474,0,0,1,0,3,1,Typical,7,Min2,2,Good,Attchd,1952.0,Unf,2,495,Typical,Typical,Paved,0,0,144,0,0,0,No_Pool,No_Fence,Shed,750,5,2008,WD ,Normal,-93.622299,42.059792,115000
1014,527252080,One_Story_PUD_1946_and_Newer,Residential_Low_Density,60,8118,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Stone_Brook,PosN,PosN,TwnhsE,One_Story,Excellent,Average,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,178,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,676,1710,GasA,Excellent,Y,SBrkr,1710,0,0,1710,1,0,2,0,2,1,Excellent,6,Typ,1,Good,Attchd,2007.0,RFn,2,557,Typical,Typical,Paved,156,48,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.629808,42.058896000000004,334000
1015,527276040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,47280,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Above_Average,Average,1950,1950,Hip,CompShg,AsbShng,AsbShng,BrkFace,44,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1488,1488,GasA,Good,Y,SBrkr,1488,0,0,1488,0,0,2,1,3,1,Typical,6,Typ,1,Typical,Attchd,1950.0,RFn,2,738,Typical,Typical,Paved,0,0,180,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Family,-93.62256670000001,42.0586718,133000
1016,527301170,Two_Story_1946_and_Newer,Residential_Low_Density,46,20544,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northwest_Ames,Norm,Norm,OneFam,Two_Story,Good,Above_Average,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123,Typical,Good,CBlock,Good,Typical,No,Unf,7,Unf,0,791,791,GasA,Good,Y,SBrkr,1236,857,0,2093,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,1986.0,Fin,2,542,Typical,Typical,Paved,364,63,0,0,0,0,No_Pool,Minimum_Privacy,None,0,11,2008,WD ,Normal,-93.63914940000001,42.056015,215000
1017,527301245,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,63,12680,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Good,Above_Average,1988,1988,Gable,CompShg,Plywood,Wd Sdng,BrkFace,102,Good,Typical,CBlock,Good,Good,Mn,GLQ,3,Unf,0,692,1675,GasA,Excellent,Y,SBrkr,1688,0,0,1688,1,0,2,0,2,1,Excellent,6,Typ,1,Excellent,Attchd,1988.0,RFn,2,528,Typical,Typical,Paved,0,48,0,0,141,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.639715,42.054514000000005,226500
1018,527302050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,12090,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,210,Typical,Good,CBlock,Good,Typical,No,GLQ,3,LwQ,228,606,1422,GasA,Typical,Y,SBrkr,1422,0,0,1422,0,0,2,0,3,1,Good,7,Typ,1,Typical,Attchd,1981.0,Fin,2,576,Typical,Typical,Paved,276,0,0,0,0,0,No_Pool,Good_Privacy,None,0,6,2008,WD ,Normal,-93.637825,42.054562,175500
1019,527302070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,10825,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Good,Good,1983,1983,Gable,CompShg,WdShing,Plywood,BrkFace,174,Good,Typical,CBlock,Good,Typical,Mn,GLQ,3,Unf,0,513,1260,GasA,Typical,Y,SBrkr,1260,0,0,1260,1,0,2,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1983.0,Unf,2,598,Typical,Typical,Paved,152,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.63780799999999,42.054439,181900
1020,527302185,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,56,18559,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Good,Average,1978,1978,Hip,CompShg,Plywood,Plywood,BrkFace,383,Good,Good,CBlock,Good,Typical,No,GLQ,3,Rec,186,656,2048,GasA,Typical,Y,SBrkr,2064,0,0,2064,1,0,2,0,3,1,Good,7,Typ,2,Fair,Attchd,1978.0,Fin,2,550,Typical,Typical,Paved,200,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,-93.636511,42.055358,235000
1021,527302210,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,14450,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Good,Average,1979,1979,Hip,CompShg,Plywood,Plywood,BrkFace,194,Good,Typical,CBlock,Good,Fair,No,ALQ,1,LwQ,449,469,1782,GasA,Typical,Y,SBrkr,1782,0,0,1782,0,1,2,0,3,1,Good,6,Typ,1,Typical,Attchd,1979.0,Fin,2,551,Typical,Typical,Paved,467,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2008,WD ,Normal,-93.636505,42.054503000000004,220000
1023,527325240,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,13068,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1976,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,621,Typical,Typical,PConc,Good,Typical,No,ALQ,1,Rec,48,273,1211,GasA,Typical,Y,SBrkr,1211,0,0,1211,1,0,2,0,3,1,Good,6,Typ,1,Poor,Attchd,1976.0,Fin,2,461,Typical,Typical,Paved,0,0,0,174,0,0,No_Pool,Minimum_Privacy,None,0,11,2008,WD ,Normal,-93.630299,42.054210999999995,161000
1024,527326130,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,15611,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,Av,ALQ,1,LwQ,93,266,1126,GasA,Typical,Y,SBrkr,1126,0,0,1126,0,1,2,0,3,1,Excellent,6,Typ,0,No_Fireplace,Attchd,1977.0,RFn,2,540,Typical,Typical,Paved,180,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2008,WD ,Abnorml,-93.63316800000001,42.055432,175000
