PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
902303100,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,56,8398,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Very_Good,1910,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Good,Good,No,BLQ,2,Unf,0,667,926,GasA,Typical,Y,SBrkr,991,659,0,1650,0,0,2,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1979.0,Unf,2,468,Typical,Typical,Dirt_Gravel,128,103,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,-93.6188503,42.0280396,144100
527182170,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,0,5062,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Stone_Brook,Norm,Norm,TwnhsE,Two_Story,Good,Average,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0,Good,Typical,CBlock,Good,Typical,Mn,GLQ,3,LwQ,182,180,1190,GasA,Good,Y,SBrkr,1190,900,0,2090,1,0,2,0,3,1,Good,6,Min1,1,Typical,Attchd,1984.0,Fin,2,577,Typical,Typical,Paved,219,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2007,WD ,Normal,-93.632917,42.059239,207500
916326010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,16669,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Very_Good,Above_Average,1981,1981,Hip,WdShake,Plywood,Plywood,BrkFace,653,Good,Typical,CBlock,Good,Typical,No,Unf,7,Unf,0,1686,1686,GasA,Typical,Y,SBrkr,1707,0,0,1707,0,0,2,1,2,1,Typical,6,Typ,1,Typical,Attchd,1981.0,RFn,2,511,Typical,Typical,Paved,574,64,0,0,0,0,No_Pool,No_Fence,None,0,1,2006,WD ,Normal,-93.649773,41.997906,228000
533350090,Two_Story_1946_and_Newer,Residential_Low_Density,0,24572,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,OneFam,Two_Story,Excellent,Fair,1977,1977,Mansard,CompShg,Wd Sdng,Wd Sdng,BrkFace,1050,Good,Good,CBlock,Good,Typical,No,GLQ,3,Unf,0,584,994,GasA,Typical,Y,SBrkr,1599,1345,0,2944,0,0,2,2,3,1,Good,9,Typ,1,Good,Attchd,1977.0,RFn,3,864,Typical,Typical,Paved,140,70,16,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Family,-93.655582,42.036729,150000
528477040,Two_Story_1946_and_Newer,Floating_Village_Residential,75,9803,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,466,866,GasA,Good,Y,SBrkr,866,902,0,1768,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2005.0,RFn,2,603,Typical,Typical,Paved,0,108,0,0,0,0,No_Pool,No_Fence,None,0,2,2008,WD ,Normal,-93.643836,42.052278,226700
534201260,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,9360,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Feedr,Norm,OneFam,One_Story,Above_Average,Good,1968,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,203,Typical,Typical,CBlock,Typical,Typical,Av,ALQ,1,Unf,0,216,976,GasA,Typical,Y,SBrkr,976,0,0,976,1,0,1,0,2,1,Good,4,Typ,1,Fair,Attchd,1968.0,RFn,2,504,Typical,Typical,Paved,94,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Abnorml,-93.626161,42.045728000000004,157500
528480170,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,65,8125,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,288,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1836,1836,GasA,Excellent,Y,SBrkr,1836,0,0,1836,0,0,2,0,3,1,Good,8,Typ,1,Good,Attchd,2009.0,Fin,2,517,Typical,Typical,Paved,0,175,0,0,0,0,No_Pool,No_Fence,None,0,10,2009,New,Partial,-93.643752,42.051378,264500
904100140,Two_Story_1945_and_Older,Residential_Low_Density,0,24090,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Clear_Creek,Norm,Norm,OneFam,Two_Story,Good,Good,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Good,CBlock,Typical,Typical,Mn,Unf,7,Unf,0,1032,1032,GasA,Excellent,Y,SBrkr,1207,1196,0,2403,0,0,2,0,4,1,Typical,10,Typ,2,Typical,Attchd,1940.0,Unf,1,349,Typical,Typical,Paved,56,0,318,0,0,0,No_Pool,No_Fence,None,0,6,2010,COD,Normal,-93.656231,42.033454,244400
531478010,One_Story_1946_and_Newer_All_Styles,Residential_High_Density,0,8900,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Below_Average,Below_Average,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,0,1056,GasA,Typical,Y,SBrkr,1056,0,0,1056,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1966.0,Unf,1,384,Typical,Typical,Paved,0,42,0,0,0,0,No_Pool,Minimum_Privacy,None,0,11,2006,WD ,Normal,-93.681595,42.035795,107000
905453080,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,44,17485,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Good,Average,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,162,1508,GasA,Excellent,Y,SBrkr,1508,0,0,1508,1,0,1,0,1,1,Good,5,Typ,2,Typical,Attchd,2009.0,RFn,2,572,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,1,2010,Con,Partial,-93.66579899999999,42.024126,308030
902128160,One_Story_1945_and_Older,Residential_Medium_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Average,Very_Good,1940,1950,Gable,CompShg,VinylSd,VinylSd,Stone,279,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,808,808,GasA,Excellent,Y,SBrkr,1072,0,0,1072,0,0,1,0,2,1,Typical,5,Typ,2,Good,Detchd,1940.0,Unf,2,379,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.61544599999999,42.032343,130000
906340130,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,10816,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Excellent,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,364,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,616,1720,GasA,Excellent,Y,SBrkr,1720,0,0,1720,1,0,2,0,3,1,Excellent,8,Typ,1,Good,Attchd,2008.0,RFn,3,846,Typical,Typical,Paved,208,104,0,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,-93.689091,42.026371999999995,332000
528231030,Split_or_Multilevel,Residential_Low_Density,65,16219,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Good,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,56,835,GasA,Excellent,Y,SBrkr,1119,0,0,1119,1,0,2,0,2,1,Good,5,Typ,0,No_Fireplace,Attchd,2004.0,Fin,2,437,Typical,Typical,Paved,100,24,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.644064,42.061429,188500
905403060,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,50,5190,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Good,Average,1948,1950,Gable,CompShg,BrkFace,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,570,570,GasA,Typical,Y,SBrkr,617,462,0,1079,0,0,1,0,2,1,Typical,5,Typ,1,Good,Attchd,1948.0,Unf,1,249,Typical,Typical,Paved,135,0,0,0,0,0,No_Pool,No_Fence,None,0,1,2008,WD ,Normal,-93.66515,42.027507,125600
906380140,Two_Story_1946_and_Newer,Residential_Low_Density,85,11103,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,728,728,GasA,Excellent,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,2006.0,Fin,2,440,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,New,Partial,-93.689071,42.024594,155835
533212100,Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,30,3180,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,TwnhsE,Two_Story,Good,Average,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,600,600,GasA,Excellent,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,Good,4,Typ,0,No_Fireplace,Detchd,2005.0,RFn,2,480,Typical,Typical,Paved,0,166,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.644891,42.047665,151000
528390100,Two_Story_1946_and_Newer,Residential_Low_Density,52,46589,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Good,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,528,Good,Typical,PConc,Good,Good,No,GLQ,3,Rec,180,88,1629,GasA,Excellent,Y,SBrkr,1686,762,0,2448,1,0,2,1,4,1,Good,8,Typ,1,Typical,Attchd,1994.0,RFn,3,711,Typical,Typical,Paved,517,76,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.650529,42.049921000000005,402000
903429010,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,63,4347,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Very_Good,1910,1950,Gambrel,CompShg,MetalSd,MetalSd,None,0,Good,Typical,BrkTil,Good,Good,No,Unf,7,Unf,0,796,796,GasA,Excellent,Y,SBrkr,825,784,0,1609,0,0,1,0,3,1,Typical,7,Typ,0,No_Fireplace,Detchd,1910.0,Unf,1,228,Fair,Fair,Dirt_Gravel,0,182,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.6208294,42.0286305,127500
527403120,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8125,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Below_Average,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,244,858,GasA,Typical,Y,SBrkr,858,0,0,858,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.627981,42.05446,88000
905475510,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11200,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Fair,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Fair,CBlock,Typical,Typical,Mn,Unf,7,Unf,0,1250,1250,GasA,Excellent,Y,SBrkr,1298,0,0,1298,0,0,2,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1964.0,Unf,2,504,Typical,Fair,Dirt_Gravel,0,144,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,COD,Normal,-93.66336700000001,42.025019,114000
527450280,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,Average,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,504,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,229,483,GasA,Typical,Y,SBrkr,483,504,0,987,1,0,1,1,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1973.0,Unf,1,264,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.62739599999999,42.052758000000004,111000
528292080,Two_Story_1946_and_Newer,Residential_Low_Density,0,12104,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR3,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1035,1035,GasA,Good,Y,SBrkr,1082,1240,0,2322,0,0,3,1,4,1,Good,8,Typ,0,No_Fireplace,Attchd,2006.0,RFn,3,617,Typical,Typical,Paved,400,45,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,New,Partial,-93.641283,42.05696,287602
535180100,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9464,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Good,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135,Typical,Good,CBlock,Typical,Typical,No,BLQ,2,Unf,0,510,1080,GasA,Good,Y,SBrkr,1080,0,0,1080,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1958.0,Unf,1,288,Typical,Typical,Paved,0,0,0,0,130,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.612394,42.042023,136000
914476380,Split_or_Multilevel,Residential_Low_Density,0,9947,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,SLvl,Good,Average,1990,1991,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,577,1188,GasA,Excellent,Y,SBrkr,1217,0,0,1217,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,1990.0,Unf,2,497,Typical,Typical,Paved,168,27,0,0,0,0,No_Pool,Good_Privacy,None,0,6,2009,WD ,Normal,-93.602356,41.995905,173000
528172050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9926,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,210,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,436,1614,GasA,Excellent,Y,SBrkr,1614,0,0,1614,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2005.0,RFn,3,878,Typical,Typical,Paved,100,38,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.650499,42.059202,245700
527365030,Two_Story_1946_and_Newer,Floating_Village_Residential,75,8004,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Somerset,RRAn,Norm,OneFam,Two_Story,Very_Good,Average,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,288,832,GasA,Excellent,Y,SBrkr,832,1103,0,1935,1,0,2,1,3,1,Typical,8,Typ,0,No_Fireplace,BuiltIn,2009.0,Fin,2,552,Typical,Typical,Paved,0,150,0,0,0,0,No_Pool,No_Fence,None,0,12,2009,New,Partial,-93.639511,42.051619,263435
528290140,Two_Story_1946_and_Newer,Residential_Low_Density,58,10852,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,OneFam,Two_Story,Above_Average,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,173,959,GasA,Excellent,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,2000.0,Fin,2,472,Typical,Typical,Paved,0,38,0,0,0,0,No_Pool,No_Fence,None,0,2,2006,WD ,Normal,-93.64135999999999,42.057838000000004,173000
916386140,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,8925,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Very_Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,1450,1466,GasA,Excellent,Y,SBrkr,1466,0,0,1466,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2007.0,Fin,3,610,Typical,Typical,Paved,100,18,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.650453,41.994695,201000
908225310,Duplex_All_Styles_and_Ages,Residential_Low_Density,52,8741,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,One_Story,Average,Above_Average,1946,1950,Gable,CompShg,Plywood,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1195,1195,GasA,Typical,N,SBrkr,1195,0,0,1195,0,0,2,0,4,2,Typical,8,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,118,0,0,0,0,0,No_Pool,Good_Wood,None,0,7,2007,WD ,Abnorml,-93.664686,42.020503999999995,98500
905452050,One_Story_1945_and_Older,Residential_Low_Density,50,9340,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,Above_Average,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,328,672,GasA,Typical,Y,SBrkr,672,0,0,672,1,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Attchd,1941.0,Unf,1,234,Typical,Typical,Dirt_Gravel,0,113,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.66526999999999,42.025996,113000
528174050,One_Story_PUD_1946_and_Newer,Residential_Low_Density,47,6904,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240,Good,Typical,PConc,Good,Typical,Av,ALQ,1,Unf,0,522,1358,GasA,Excellent,Y,SBrkr,1358,0,0,1358,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,2005.0,RFn,2,484,Typical,Typical,Paved,192,36,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.64977900000001,42.059177000000005,213000
535152200,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,8856,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Below_Average,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,143,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,LwQ,52,503,1176,GasA,Typical,Y,SBrkr,1176,0,0,1176,1,0,1,0,3,1,Typical,6,Typ,2,Good,Attchd,1957.0,RFn,1,292,Typical,Typical,Paved,0,88,0,0,95,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,-93.618634,42.043988,136500
907187040,Two_Story_1946_and_Newer,Residential_Low_Density,47,10820,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,646,988,GasA,Excellent,Y,SBrkr,988,885,0,1873,0,0,2,1,3,1,Good,7,Typ,1,Typical,Attchd,1999.0,RFn,2,597,Typical,Typical,Paved,202,123,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.688952,42.017907,235500
533236070,Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2645,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,Twnhs,Two_Story,Very_Good,Average,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,147,960,GasA,Excellent,Y,SBrkr,962,645,0,1607,1,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Detchd,2000.0,Unf,2,480,Typical,Typical,Paved,169,0,0,0,0,0,No_Pool,No_Fence,None,0,12,2008,ConLD,Normal,-93.64177,42.047171,200000
528445070,Two_Story_1946_and_Newer,Residential_Low_Density,75,8778,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1302,1302,GasA,Excellent,Y,SBrkr,1302,528,0,1830,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,BuiltIn,2006.0,RFn,3,859,Typical,Typical,Paved,0,40,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.642275,42.053067,221300
528427020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,9612,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Feedr,Norm,OneFam,One_Story,Very_Good,Average,2008,2009,Gable,CompShg,VinylSd,VinylSd,Stone,72,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1468,1468,GasA,Excellent,Y,SBrkr,1468,0,0,1468,0,0,2,0,3,1,Good,6,Typ,1,Good,Attchd,2008.0,Fin,3,898,Typical,Typical,Paved,210,150,0,0,0,0,No_Pool,No_Fence,None,0,12,2009,New,Partial,-93.644121,42.054282,244600
531452180,Two_Story_1946_and_Newer,Residential_Low_Density,0,9453,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer_West,RRNe,Norm,OneFam,Two_Story,Good,Good,1993,2003,Gable,CompShg,HdBoard,HdBoard,None,0,Good,Typical,PConc,Good,Typical,No,BLQ,2,Unf,0,594,996,GasA,Excellent,Y,SBrkr,1014,730,0,1744,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,1993.0,RFn,2,457,Typical,Typical,Paved,370,70,0,238,0,0,No_Pool,No_Fence,None,0,2,2010,WD ,Normal,-93.68628000000001,42.036633,194500
907285040,Two_Story_1946_and_Newer,Residential_Low_Density,80,10000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,438,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,141,1220,GasA,Excellent,Y,SBrkr,1220,870,0,2090,1,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,1995.0,RFn,2,556,Typical,Typical,Paved,0,65,0,0,0,0,No_Pool,No_Fence,None,0,12,2007,WD ,Normal,-93.681274,42.017856,240000
902401090,Duplex_All_Styles_and_Ages,Residential_Medium_Density,33,5976,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,Duplex,Two_Story,Average,Good,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,PConc,Typical,Typical,No,Unf,7,Unf,0,624,624,GasA,Good,N,FuseA,624,624,0,1248,0,0,2,0,2,2,Typical,8,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,130,256,0,0,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,-93.609665,42.027992,93500
528346050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,136,11675,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,One_Story,Very_Good,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,495,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,322,1982,GasA,Excellent,Y,SBrkr,2006,0,0,2006,1,0,2,0,2,1,Good,5,Typ,1,Typical,Attchd,1998.0,Fin,3,938,Typical,Typical,Paved,144,33,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,-93.651562,42.052231899999995,350000
